release_group_mbid,artist_mbid,n_releases,album_type,genre_name,genre_votes,dz_artist_id,dz_name,sc_artist_id
caef5f01-8568-4573-8458-c9e99ff7c734,012151a8-0f9a-44c9-997f-ebd68b5389f9,44,Studio,electronic,1,416239,Imagine Dragons,1188385
9fe516f5-8e2c-3664-9903-c852c2fffd6b,847e8a0c-cc20-4213-9e16-975515c2a926,15,Studio,rock,2,198,Céline Dion,60087
29b926ef-2080-44e9-b9e0-2ed6c25799f9,cc197bad-dc9c-440d-a5b5-d52ba2e14234,6,Live,alternative rock,1,892,Coldplay,555560
cd39f1cc-50bc-4e80-8e48-648797d7abc4,847e8a0c-cc20-4213-9e16-975515c2a926,5,Live,pop,1,198,Céline Dion,60087
62985df1-a39d-35f0-bfc9-f1a581bc8877,847e8a0c-cc20-4213-9e16-975515c2a926,9,Studio,pop rock,3,198,Céline Dion,60087
8341c952-694d-4866-870e-df48c9e10f17,012151a8-0f9a-44c9-997f-ebd68b5389f9,19,Studio,indie rock,1,416239,Imagine Dragons,1188385
56bac58d-bfef-439a-852b-35c44c38a3a0,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,6,Studio,disco,1,4889156,Clara Luciani,4290170
a43b23d6-97de-41da-a09c-b110733a154b,cc197bad-dc9c-440d-a5b5-d52ba2e14234,3,Live,pop,1,892,Coldplay,555560
1469f38f-3a5d-4739-aeb1-f98583a1dd8a,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,alternative rock,1,892,Coldplay,555560
324b001a-c382-4f98-9c5c-6060a83cc508,8e6c44df-06fc-4852-83d0-ef0efed6630a,1,Live,,NA,1191615,Jul,2265158
f1099329-0fab-46c1-8ad6-9cd87f4ae5ad,9ff87295-bdfc-46fc-b605-456cc39d84ca,2,Studio,,NA,259729,Alonzo,627192
14f83b04-2b9e-4974-9169-476f26475be3,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,36,Studio,trap,1,4050205,The Weeknd,856411
e5495719-b3ad-3eea-a533-fb70af43c23d,650e7db6-b795-4eb5-a702-5ea2fc46c848,209,Studio,europop,2,75491,Lady Gaga,522177
dbc4727d-320c-3868-beb0-e25c0586a4ee,847e8a0c-cc20-4213-9e16-975515c2a926,21,Studio,ballad,3,198,Céline Dion,60087
bdcf440f-73b7-440a-9747-7a96e6f8d808,847e8a0c-cc20-4213-9e16-975515c2a926,10,Studio,pop,3,198,Céline Dion,60087
db697b53-8cf3-4584-a7b5-328496c36d74,012151a8-0f9a-44c9-997f-ebd68b5389f9,2,Studio,indie rock,1,416239,Imagine Dragons,1188385
042160ca-6094-42b4-8399-9e0141fa9515,012151a8-0f9a-44c9-997f-ebd68b5389f9,15,Studio,trance,1,416239,Imagine Dragons,1188385
d6084692-1c53-3fee-a288-ab2c2c83f41f,847e8a0c-cc20-4213-9e16-975515c2a926,7,Studio,ballad,1,198,Céline Dion,60087
812f003b-9461-4b33-9a7b-521be560631a,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,2,Studio,soul,1,12526056,Tayc,5125715
8341c952-694d-4866-870e-df48c9e10f17,012151a8-0f9a-44c9-997f-ebd68b5389f9,19,Studio,ambient,1,416239,Imagine Dragons,1188385
7c6de97d-bf6a-4793-82f5-f142baed33e6,73e5e69d-3554-40d8-8516-00cb38737a1c,21,Studio,pop rap,1,564,Rihanna,520084
cfc62e61-686c-46cd-a453-608979646f71,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,11,Studio,conscious hip hop,1,13,Eminem,57633
78589cd8-f8c5-4364-943b-00258f7a54f4,71ff695e-896a-4043-aea4-93eadde08d09,8,Studio,hip hop,1,9197980,Damso,4289606
aa366795-92d7-4d67-91fa-6741f82a4858,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,60,Studio,funktronica,2,8706544,Dua Lipa,5250517
46cf3653-1e41-4e8c-bea8-26407310739c,52315221-8b06-4fb1-bfd3-16057aa4f9e1,3,Studio,,NA,14621667,Koba LaD,4814922
d6084692-1c53-3fee-a288-ab2c2c83f41f,847e8a0c-cc20-4213-9e16-975515c2a926,7,Studio,pop,1,198,Céline Dion,60087
0b890d94-75ab-40a2-a64e-47f12f79665c,650e7db6-b795-4eb5-a702-5ea2fc46c848,17,Studio,swing,1,75491,Lady Gaga,522177
2e3b231b-ab9f-4d85-950a-48708a1cc2fb,650e7db6-b795-4eb5-a702-5ea2fc46c848,36,Studio,rock,1,75491,Lady Gaga,522177
1fd6e5d5-564c-4924-ae01-b4677c50d866,302bd7b9-d012-4360-897a-93b00c855680,33,Studio,dance-pop,1,542,David Guetta,572836
78570bea-2a26-467c-a3db-c52723ceb394,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,35,Studio,trap soul,1,4050205,The Weeknd,856411
5a8b9ff2-6686-362b-9bf5-c99bfcd7ee67,2f548675-008d-4332-876c-108b0c7ab9c5,4,Studio,trip hop,2,3469,Sia,567274
9ce73eb5-8929-4934-9cb9-6d386c92762e,012151a8-0f9a-44c9-997f-ebd68b5389f9,13,Studio,trance,1,416239,Imagine Dragons,1188385
7c6de97d-bf6a-4793-82f5-f142baed33e6,73e5e69d-3554-40d8-8516-00cb38737a1c,21,Studio,edm,1,564,Rihanna,520084
e5495719-b3ad-3eea-a533-fb70af43c23d,650e7db6-b795-4eb5-a702-5ea2fc46c848,209,Studio,electronic,2,75491,Lady Gaga,522177
20fca74f-a89c-3b25-bf14-8f0d768895ef,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
62daef15-675c-4b44-b320-7eda018b96b5,8e6c44df-06fc-4852-83d0-ef0efed6630a,2,Studio,hip hop,1,1191615,Jul,2265158
62640ced-15bd-46f7-b6ab-546f25f6ddc8,847e8a0c-cc20-4213-9e16-975515c2a926,1,Studio,rock,1,198,Céline Dion,60087
0b890d94-75ab-40a2-a64e-47f12f79665c,650e7db6-b795-4eb5-a702-5ea2fc46c848,17,Studio,easy listening,2,75491,Lady Gaga,522177
7c89982d-e6a6-3811-828d-5462a69f0ddf,847e8a0c-cc20-4213-9e16-975515c2a926,20,Studio,rock,2,198,Céline Dion,60087
61b7b6cd-86a6-4728-9478-b58c93bca8fd,cc197bad-dc9c-440d-a5b5-d52ba2e14234,18,Studio,alternative rock,11,892,Coldplay,555560
a814e997-ff5d-4891-a584-f16b1519fe8a,847e8a0c-cc20-4213-9e16-975515c2a926,8,Studio,pop,1,198,Céline Dion,60087
4174e53c-90e8-4630-993f-1f7466178398,650e7db6-b795-4eb5-a702-5ea2fc46c848,31,Studio,synth-pop,4,75491,Lady Gaga,522177
27da3ef8-f3b0-47bf-898d-9bdf4af7fc04,cc197bad-dc9c-440d-a5b5-d52ba2e14234,17,Studio,jazz,1,892,Coldplay,555560
7c6de97d-bf6a-4793-82f5-f142baed33e6,73e5e69d-3554-40d8-8516-00cb38737a1c,21,Studio,contemporary r&b,10,564,Rihanna,520084
becbf64b-0d22-4c90-af93-f92a89afc56f,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,1,Studio,,NA,4803754,Dadju,4884911
14f83b04-2b9e-4974-9169-476f26475be3,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,36,Studio,synth-pop,4,4050205,The Weeknd,856411
4174e53c-90e8-4630-993f-1f7466178398,650e7db6-b795-4eb5-a702-5ea2fc46c848,31,Studio,dance-pop,6,75491,Lady Gaga,522177
a186ae54-41a1-4b46-861c-c0d80c154556,012151a8-0f9a-44c9-997f-ebd68b5389f9,25,Studio,rock,1,416239,Imagine Dragons,1188385
93cee8a8-f6a7-3a69-906c-4e7a6e74697c,847e8a0c-cc20-4213-9e16-975515c2a926,10,Studio,pop rock,1,198,Céline Dion,60087
a85b8aff-fcbc-4431-95ba-d8c20bbfb77e,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,23,Studio,electronic,1,4050205,The Weeknd,856411
2068661d-b968-402f-adc9-bc42dda441a9,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,18,Studio,worldbeat,1,384236,Ed Sheeran,860349
0ca7b14a-18d4-47bd-86a7-04976f1f685a,73e5e69d-3554-40d8-8516-00cb38737a1c,1,Live,electronic,1,564,Rihanna,520084
cfc62e61-686c-46cd-a453-608979646f71,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,11,Studio,political hip hop,1,13,Eminem,57633
9bffed76-3f7a-447a-8391-84f583abb1cb,070a4a70-705b-41ba-a30a-cac559c781f8,2,Studio,gangsta rap,1,162665,SCH,5263675
1dc4c347-a1db-32aa-b14f-bc9cc507b843,cc197bad-dc9c-440d-a5b5-d52ba2e14234,36,Studio,piano rock,2,892,Coldplay,555560
a47efde0-ca84-34ee-8ac8-65b475166ade,785c0e9c-89f6-4bf4-8296-443a46632d62,3,Studio,hip hop,1,390,Booba,522394
56c489de-beca-3d4d-954a-4ff03685d270,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
1f6a9089-3515-3bc3-b18c-560c0e6e2de3,785c0e9c-89f6-4bf4-8296-443a46632d62,2,Studio,hip hop,1,390,Booba,522394
3344452a-3da9-4b4f-8954-ae23a86c2ecf,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,43,Studio,electro house,1,4050205,The Weeknd,856411
9456efe4-d8a8-373d-a5e1-e1b60eaa96fe,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
5a6a5a1b-9686-4c78-8c4c-f44adf3435fd,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,1,Studio,hip hop,2,13,Eminem,57633
1a288b7d-a1de-4a11-bf0b-bf9cb511163f,650e7db6-b795-4eb5-a702-5ea2fc46c848,1,Live,,NA,75491,Lady Gaga,522177
51797d3d-7071-30ee-9fb3-d60aad857ef0,73e5e69d-3554-40d8-8516-00cb38737a1c,23,Studio,electronic,1,564,Rihanna,520084
5a8b9ff2-6686-362b-9bf5-c99bfcd7ee67,2f548675-008d-4332-876c-108b0c7ab9c5,4,Studio,downtempo,2,3469,Sia,567274
802d62ee-65c3-4666-8f47-44844321a6a0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,12,Studio,hip hop,6,13,Eminem,57633
afd0c918-8658-495e-a771-dae64058ddc4,530a9937-4229-4d7e-8457-4853d7d5dd7a,3,Studio,,NA,10189104,Soolking,6403312
631daa13-02f1-4012-a05f-bfff17e70255,8e6c44df-06fc-4852-83d0-ef0efed6630a,2,Studio,,NA,1191615,Jul,2265158
5a8b9ff2-6686-362b-9bf5-c99bfcd7ee67,2f548675-008d-4332-876c-108b0c7ab9c5,4,Studio,rock,1,3469,Sia,567274
a1084754-8bb5-3ebc-bbd2-6a27d48e798a,cc197bad-dc9c-440d-a5b5-d52ba2e14234,50,Studio,alternative punk,2,892,Coldplay,555560
1ab3ba95-bc96-46f4-bc6d-1e57bc6ad1a0,73e5e69d-3554-40d8-8516-00cb38737a1c,23,Studio,edm,2,564,Rihanna,520084
02e14ace-49d2-357d-a289-474c356af3d4,847e8a0c-cc20-4213-9e16-975515c2a926,2,Studio,pop,1,198,Céline Dion,60087
de9470f4-f4a3-4ddf-967b-ac77c886ad49,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,15,Studio,electronic,2,4050205,The Weeknd,856411
db697b53-8cf3-4584-a7b5-328496c36d74,012151a8-0f9a-44c9-997f-ebd68b5389f9,2,Studio,rock,1,416239,Imagine Dragons,1188385
815b31d8-b972-48a7-b74a-38c49a277676,650e7db6-b795-4eb5-a702-5ea2fc46c848,24,Studio,rock,1,75491,Lady Gaga,522177
d6cfccc8-026d-4028-b567-4f762354ff91,ab2528d9-719f-4261-8098-21849222a0f2,8,Studio,dance-pop,1,310260,Stromae,828329
27da3ef8-f3b0-47bf-898d-9bdf4af7fc04,cc197bad-dc9c-440d-a5b5-d52ba2e14234,17,Studio,funk,1,892,Coldplay,555560
cd39f1cc-50bc-4e80-8e48-648797d7abc4,847e8a0c-cc20-4213-9e16-975515c2a926,5,Live,europop,1,198,Céline Dion,60087
17e812c3-6ec1-4a7c-942d-3179fe1c30da,847e8a0c-cc20-4213-9e16-975515c2a926,1,Live,pop,1,198,Céline Dion,60087
2e3b231b-ab9f-4d85-950a-48708a1cc2fb,650e7db6-b795-4eb5-a702-5ea2fc46c848,36,Studio,dance-pop,9,75491,Lady Gaga,522177
a85b8aff-fcbc-4431-95ba-d8c20bbfb77e,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,23,Studio,contemporary r&b,6,4050205,The Weeknd,856411
57115279-ee5f-4f7e-a484-148f55fa09ad,302bd7b9-d012-4360-897a-93b00c855680,15,Studio,house,1,542,David Guetta,572836
acc73398-4cf6-3603-a329-b518cada9f7f,302bd7b9-d012-4360-897a-93b00c855680,6,Studio,electro house,1,542,David Guetta,572836
901888b7-d739-4c52-b3ee-c453ac83d882,ee5acbd5-d291-4fe1-a06a-88060b131b77,2,Studio,,NA,604107,SDM,5583003
042160ca-6094-42b4-8399-9e0141fa9515,012151a8-0f9a-44c9-997f-ebd68b5389f9,15,Studio,pop,2,416239,Imagine Dragons,1188385
b0fa91c8-0996-38f1-ab84-797f58d7c4eb,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,28,Studio,pop rap,4,13,Eminem,57633
5adcbc72-9c6c-3cc8-a401-f5643fb4c291,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
16a7d58a-eab8-46cd-851f-7d7dc0bde8f3,9ff87295-bdfc-46fc-b605-456cc39d84ca,2,Studio,hip hop,2,259729,Alonzo,627192
233bd660-b3a0-478e-a60c-056e2aeeddd7,cc197bad-dc9c-440d-a5b5-d52ba2e14234,8,Live,pop,1,892,Coldplay,555560
cfc62e61-686c-46cd-a453-608979646f71,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,11,Studio,rap rock,1,13,Eminem,57633
c24e5416-cd2e-4cff-851b-5faa78db98a2,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,55,Studio,punk,1,384236,Ed Sheeran,860349
715be5e7-3677-35c0-a39a-abf300ff9ba1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,10,Studio,jazz rap,1,13,Eminem,57633
aa366795-92d7-4d67-91fa-6741f82a4858,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,60,Studio,dance-pop,8,8706544,Dua Lipa,5250517
06fda337-5c4b-42e0-a96c-a349c786965f,73e5e69d-3554-40d8-8516-00cb38737a1c,19,Studio,dance-pop,2,564,Rihanna,520084
ae0033cb-db62-4e53-8c1c-c003304c0173,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,15,Studio,electropop,1,1042268,Angèle,4807932
c6196851-ad88-43ca-aced-637fee15fc01,cc197bad-dc9c-440d-a5b5-d52ba2e14234,2,Live,,NA,892,Coldplay,555560
5ed05b4d-252c-4ad9-8dc7-a32fccffbbe6,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,1,Studio,hip hop,1,13,Eminem,57633
ea1d0073-b586-3545-8607-f2632d53b0c0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,19,Studio,pop rap,3,13,Eminem,57633
e5495719-b3ad-3eea-a533-fb70af43c23d,650e7db6-b795-4eb5-a702-5ea2fc46c848,209,Studio,dance,4,75491,Lady Gaga,522177
27da3ef8-f3b0-47bf-898d-9bdf4af7fc04,cc197bad-dc9c-440d-a5b5-d52ba2e14234,17,Studio,contemporary r&b,1,892,Coldplay,555560
5c31125f-270e-371c-8531-aeff498a173a,847e8a0c-cc20-4213-9e16-975515c2a926,1,Studio,pop,1,198,Céline Dion,60087
322db3d6-ddae-3e50-9725-3c6a935d9aad,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
51797d3d-7071-30ee-9fb3-d60aad857ef0,73e5e69d-3554-40d8-8516-00cb38737a1c,23,Studio,electro,1,564,Rihanna,520084
c24e5416-cd2e-4cff-851b-5faa78db98a2,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,55,Studio,pop,4,384236,Ed Sheeran,860349
5b62cd37-f8bf-41fd-ac67-14b967453d00,cc197bad-dc9c-440d-a5b5-d52ba2e14234,3,Live,pop,1,892,Coldplay,555560
ea1d0073-b586-3545-8607-f2632d53b0c0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,19,Studio,horrorcore,2,13,Eminem,57633
d079dc50-fa9b-4a88-90f4-5e8723accd75,ab2528d9-719f-4261-8098-21849222a0f2,8,Studio,electro,1,310260,Stromae,828329
48d0bd2b-0507-334b-8b67-6ab3897b9a3b,847e8a0c-cc20-4213-9e16-975515c2a926,12,Studio,pop,2,198,Céline Dion,60087
9fe516f5-8e2c-3664-9903-c852c2fffd6b,847e8a0c-cc20-4213-9e16-975515c2a926,15,Studio,ballad,1,198,Céline Dion,60087
e5495719-b3ad-3eea-a533-fb70af43c23d,650e7db6-b795-4eb5-a702-5ea2fc46c848,209,Studio,electropop,11,75491,Lady Gaga,522177
974d3660-cf9b-3e12-abeb-6ce977d652b0,847e8a0c-cc20-4213-9e16-975515c2a926,14,Studio,ballad,1,198,Céline Dion,60087
ca430d35-1e46-4e8c-950a-4259d3fa2090,2f548675-008d-4332-876c-108b0c7ab9c5,14,Studio,christmas music,4,3469,Sia,567274
8a90f0f8-06bd-36fa-9345-15405c26a26b,847e8a0c-cc20-4213-9e16-975515c2a926,6,Studio,pop rock,3,198,Céline Dion,60087
4939e393-ce2c-442c-95a4-ae6b636d9692,da04991d-8e8a-43be-9892-1e6342a77410,5,Studio,hip hop,2,1519461,PNL,1936284
06fda337-5c4b-42e0-a96c-a349c786965f,73e5e69d-3554-40d8-8516-00cb38737a1c,19,Studio,contemporary r&b,6,564,Rihanna,520084
aa366795-92d7-4d67-91fa-6741f82a4858,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,60,Studio,nu disco,3,8706544,Dua Lipa,5250517
7815e9a2-4a1c-4bf3-b8d3-48a794090218,650e7db6-b795-4eb5-a702-5ea2fc46c848,16,Studio,vocal jazz,5,75491,Lady Gaga,522177
c59a389b-dc3f-30ec-afa8-aebccb59b4eb,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
c9509bfd-848e-4ae3-98f2-f6fb63ec0f18,9ff87295-bdfc-46fc-b605-456cc39d84ca,3,Studio,trap,1,259729,Alonzo,627192
b1fdc9cc-8680-44da-abab-59edca6b2ad3,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,30,Studio,rap rock,1,13,Eminem,57633
57115279-ee5f-4f7e-a484-148f55fa09ad,302bd7b9-d012-4360-897a-93b00c855680,15,Studio,festival progressive house,1,542,David Guetta,572836
14f83b04-2b9e-4974-9169-476f26475be3,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,36,Studio,contemporary r&b,4,4050205,The Weeknd,856411
a4d36273-a58a-3f29-9092-91d211c7bec1,e52815f0-0db9-49b2-acb7-1af6b2dfa936,3,Studio,hip hop,1,13011,Soprano,627188
632431b2-94bf-466f-8f3d-55d01fd0beef,b2fbd053-4380-412c-95d2-35c6da8f1011,5,Studio,electro,1,4429712,GIMS,5263805
b0fa91c8-0996-38f1-ab84-797f58d7c4eb,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,28,Studio,hip hop,22,13,Eminem,57633
5107d4b7-bee0-4a68-aff9-f8b491465db6,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,2,Studio,,NA,455796,Leto,5468234
15818ec5-bf34-47de-a4e5-260f98828d64,73e5e69d-3554-40d8-8516-00cb38737a1c,25,Studio,contemporary r&b,4,564,Rihanna,520084
ec441a18-25dd-37bc-ba53-516981007653,2f548675-008d-4332-876c-108b0c7ab9c5,3,Live,indie rock,1,3469,Sia,567274
15818ec5-bf34-47de-a4e5-260f98828d64,73e5e69d-3554-40d8-8516-00cb38737a1c,25,Studio,electro,1,564,Rihanna,520084
a186ae54-41a1-4b46-861c-c0d80c154556,012151a8-0f9a-44c9-997f-ebd68b5389f9,25,Studio,pop,1,416239,Imagine Dragons,1188385
7c89982d-e6a6-3811-828d-5462a69f0ddf,847e8a0c-cc20-4213-9e16-975515c2a926,20,Studio,ballad,3,198,Céline Dion,60087
7e48f018-b774-32e6-a68b-b42db04535c0,73e5e69d-3554-40d8-8516-00cb38737a1c,41,Studio,rock,1,564,Rihanna,520084
0c482acd-35a2-466b-b833-ef5f2f1297d4,73e5e69d-3554-40d8-8516-00cb38737a1c,22,Studio,soul,2,564,Rihanna,520084
e5495719-b3ad-3eea-a533-fb70af43c23d,650e7db6-b795-4eb5-a702-5ea2fc46c848,209,Studio,club,1,75491,Lady Gaga,522177
a4d36273-a58a-3f29-9092-91d211c7bec1,e52815f0-0db9-49b2-acb7-1af6b2dfa936,3,Studio,crunk,1,13011,Soprano,627188
1dc4c347-a1db-32aa-b14f-bc9cc507b843,cc197bad-dc9c-440d-a5b5-d52ba2e14234,36,Studio,post-britpop,3,892,Coldplay,555560
a9eb3475-52f0-307e-926f-aba7f2bba4f5,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
d079dc50-fa9b-4a88-90f4-5e8723accd75,ab2528d9-719f-4261-8098-21849222a0f2,8,Studio,electro house,2,310260,Stromae,828329
6f0b2fb5-0bb1-4114-b99a-83ab05e5d22b,d721866d-5640-44ee-87f7-23dd062abd8a,3,Studio,hip hop,2,1412564,Nekfeu,900257
42c7ed03-176b-4f1e-861c-9af27157e258,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,1,Live,,NA,4050205,The Weeknd,856411
dccb39a4-2834-44ca-ad32-67d28f987fc5,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,1,Live,,NA,384236,Ed Sheeran,860349
2e3b231b-ab9f-4d85-950a-48708a1cc2fb,650e7db6-b795-4eb5-a702-5ea2fc46c848,36,Studio,futurepop,1,75491,Lady Gaga,522177
7e4ac8e7-cdaf-3760-9668-7333d5ab0867,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1,Live,,NA,892,Coldplay,555560
5856a547-24e4-483c-9ed0-f73701f7bdf4,e52815f0-0db9-49b2-acb7-1af6b2dfa936,3,Studio,hip hop,1,13011,Soprano,627188
accd791c-5948-4414-8ae2-16b71f487863,650e7db6-b795-4eb5-a702-5ea2fc46c848,20,Studio,electropop,3,75491,Lady Gaga,522177
803cd8b6-abc6-4e18-b457-4b51f5ec7453,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6,2,Studio,pop rap,1,9930130,Djadja & Dinaz,3864820
2e3b231b-ab9f-4d85-950a-48708a1cc2fb,650e7db6-b795-4eb5-a702-5ea2fc46c848,36,Studio,post-industrial,2,75491,Lady Gaga,522177
acfff6b6-5e65-3826-99ff-c8df9e56776d,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,1,Live,hip hop,1,13,Eminem,57633
1fd6e5d5-564c-4924-ae01-b4677c50d866,302bd7b9-d012-4360-897a-93b00c855680,33,Studio,dutch house,1,542,David Guetta,572836
d079dc50-fa9b-4a88-90f4-5e8723accd75,ab2528d9-719f-4261-8098-21849222a0f2,8,Studio,edm,1,310260,Stromae,828329
93747376-b698-4610-a023-d256de075460,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,46,Studio,pop,5,8706544,Dua Lipa,5250517
8dc57f90-a904-4dfd-8069-8cd51669f19e,062ab94e-b7a5-47a9-b3f4-cc1750c3f859,1,Studio,hardcore hip hop,1,5175734,Vald,950572
9ce73eb5-8929-4934-9cb9-6d386c92762e,012151a8-0f9a-44c9-997f-ebd68b5389f9,13,Studio,alternative rock,1,416239,Imagine Dragons,1188385
d5101629-37e2-4a85-b4d5-9df087767e88,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,14,Studio,folk pop,2,384236,Ed Sheeran,860349
de9470f4-f4a3-4ddf-967b-ac77c886ad49,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,15,Studio,progressive pop,1,4050205,The Weeknd,856411
d9390962-495f-466e-8674-e705e660ed8b,da04991d-8e8a-43be-9892-1e6342a77410,7,Studio,cloud rap,1,1519461,PNL,1936284
05ce100c-eddf-4967-8d7e-33fc0883fe39,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,34,Studio,electronic,1,384236,Ed Sheeran,860349
8c5f8c06-707c-4f92-85d0-40c06441e3e8,10df38da-1292-4881-bd96-c6dfead3934b,3,Studio,,NA,4087782,Lacrim,859596
29875cc5-9ee6-40cb-a202-288c2e38ac10,ce155ad5-afc8-4398-bf38-c99f02cd0814,1,Studio,,NA,4842061,Naps,3690398
9c5aa9d2-068b-4626-b352-ae6f4f4e0b15,cc197bad-dc9c-440d-a5b5-d52ba2e14234,16,Studio,art pop,1,892,Coldplay,555560
a186ae54-41a1-4b46-861c-c0d80c154556,012151a8-0f9a-44c9-997f-ebd68b5389f9,25,Studio,alternative rock,6,416239,Imagine Dragons,1188385
388dfb0f-8331-48ad-b0c7-6fb815a9732f,b2fbd053-4380-412c-95d2-35c6da8f1011,5,Studio,,NA,4429712,GIMS,5263805
ab71e378-badc-4b7f-a061-bae3768848a4,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,17,Studio,pop,2,384236,Ed Sheeran,860349
06fda337-5c4b-42e0-a96c-a349c786965f,73e5e69d-3554-40d8-8516-00cb38737a1c,19,Studio,pop rock,2,564,Rihanna,520084
f70c02c9-df94-4d6f-ba59-706e8f65ac3d,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,2,Live,pop rap,1,13,Eminem,57633
7d0c3138-3f18-4522-a70b-4cd807e6da07,8e6c44df-06fc-4852-83d0-ef0efed6630a,3,Studio,,NA,1191615,Jul,2265158
5b62cd37-f8bf-41fd-ac67-14b967453d00,cc197bad-dc9c-440d-a5b5-d52ba2e14234,3,Live,europop,1,892,Coldplay,555560
07207552-cf4b-4d8d-8a50-561dc2691ef7,8e6c44df-06fc-4852-83d0-ef0efed6630a,2,Studio,,NA,1191615,Jul,2265158
d008ef9c-4567-4fe9-bb6d-a65c0873fcd8,66ffca84-c76f-416b-9371-89ccb7bb9da6,1,Studio,,NA,4986771,OBOY,5686598
470a94fd-1da8-3cb3-bc96-1f3a82cc3579,cc197bad-dc9c-440d-a5b5-d52ba2e14234,13,Live,pop rock,1,892,Coldplay,555560
51797d3d-7071-30ee-9fb3-d60aad857ef0,73e5e69d-3554-40d8-8516-00cb38737a1c,23,Studio,contemporary r&b,2,564,Rihanna,520084
a186ae54-41a1-4b46-861c-c0d80c154556,012151a8-0f9a-44c9-997f-ebd68b5389f9,25,Studio,dance,1,416239,Imagine Dragons,1188385
a1084754-8bb5-3ebc-bbd2-6a27d48e798a,cc197bad-dc9c-440d-a5b5-d52ba2e14234,50,Studio,baroque pop,1,892,Coldplay,555560
5628bc44-c89b-4af6-9b76-f266d09be63c,2f548675-008d-4332-876c-108b0c7ab9c5,14,Studio,rock,1,3469,Sia,567274
64ad146f-304f-3353-9fc2-d21833a830ff,cc197bad-dc9c-440d-a5b5-d52ba2e14234,5,Live,art rock,1,892,Coldplay,555560
8341c952-694d-4866-870e-df48c9e10f17,012151a8-0f9a-44c9-997f-ebd68b5389f9,19,Studio,trance,1,416239,Imagine Dragons,1188385
a186ae54-41a1-4b46-861c-c0d80c154556,012151a8-0f9a-44c9-997f-ebd68b5389f9,25,Studio,trance,1,416239,Imagine Dragons,1188385
71f26e74-677f-4081-a4fc-91bacbf79a55,062ab94e-b7a5-47a9-b3f4-cc1750c3f859,5,Studio,hip hop,1,5175734,Vald,950572
dbe0abc5-07dc-371c-a2d4-b360b6a6d32a,302bd7b9-d012-4360-897a-93b00c855680,10,Studio,euro house,1,542,David Guetta,572836
